query_id	query_terms	doc_id	audio_filename	summary_type	audio_summary_filename	rank
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	4b59c460b8d9cac6bebeb93667d9c8eb	20141218-am06-cubaobamarpl	audio_auto	audio_auto/0_e7a6840bd6e9e54811331e097a55e9d0_20141218-am06-cubaobamarpl	5
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	9d0e3228ca85ffd54cd7beed6f890a42	20141028-twt08-alcoholsummit	audio_auto	audio_auto/0_e7a6840bd6e9e54811331e097a55e9d0_20141028-twt08-alcoholsummit	6
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	428968f4f9fac039e78590f657be824	20141014-pm01-russian-response	audio_auto	audio_auto/0_e7a6840bd6e9e54811331e097a55e9d0_20141014-pm01-russian-response	7
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	30343491a77fec6c2bfdc6311b49ec8e	20141027-pm10-chocolatememory	audio_auto	audio_auto/0_e7a6840bd6e9e54811331e097a55e9d0_20141027-pm10-chocolatememory	8
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	bc3e4fc2f317ca3a0e7e6b82c3e35f8a	20141021-pm07-goughchina	audio_auto	audio_auto/0_e7a6840bd6e9e54811331e097a55e9d0_20141021-pm07-goughchina	9
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america re-establishing diplomatic relations	84146008f319a77e2af01652f7f291cc	20141002-twt01-IRAQMISSION	audio_auto	audio_auto/0_e7a6840bd6e9e54811331e097a55e9d0_20141002-twt01-IRAQMISSION	10
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e2785af27cc60248f882022fe3e474a0	20141031-pm05-newcrestvote	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20141031-pm05-newcrestvote	1
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	175a0db11811a6174e948556f6f28755	20150212-twt07-telstraprofit	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20150212-twt07-telstraprofit	2
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	a91cc837d5752577939e1b5263c013e3	20150313-twt04-iinettakeover	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20150313-twt04-iinettakeover	3
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	db76235fcc7f2f122b179e02e8ddf3c	am20141107-am-lambieRPL	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_am20141107-am-lambieRPL	4
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1039d3373d4620ff89395aff7b89ad5	20141107-pm4-lambiebreakout	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20141107-pm4-lambiebreakout	5
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	5e90cf809e5c33a796cd430ab1d4436e	20141017-pm10-tvstreaming	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20141017-pm10-tvstreaming	6
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	2095d9273cb8b1a7f63312afb5648df8	20141028-am07-africabribes	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20141028-am07-africabribes	7
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	8489485299f98373826720e4e8f80170	20141107-twt01-lambieagain	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20141107-twt01-lambieagain	8
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1cfeca466a4626cbe45a9cf43b8c87de	20141128-twt07-googlebreakup	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20141128-twt07-googlebreakup	9
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e2705b00978d3215490492e3921d36d2	20141015-pm05-techeggs	audio_auto	audio_auto/3_e2785af27cc60248f882022fe3e474a0_20141015-pm05-techeggs	10
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141220-am07-cfmeu	1
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2a3f38cb03ec0dfbcffe210013862258	20141031-pm01-rplcunionstaskforce	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141031-pm01-rplcunionstaskforce	2
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141219-pm04-commissionfollow	3
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ee574969e572723d870fa773dc11dad3	20141219-twt08-unioncommissionrpl	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141219-twt08-unioncommissionrpl	4
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2fb5e2affb90eae4a57febcfe4e7c892	20141017-pm05-bigjim	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141017-pm05-bigjim	5
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	21ea15b1aab631ca3a349609299045d3	20141101-sam02-unionfallout	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141101-sam02-unionfallout	6
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	fe66eead0455fc7fb9a63cd3176ace2f	20141007-pm02-commissionextended	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141007-pm02-commissionextended	7
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2329913dac2f8b9b242d50321ed1bbc7	20141219-twt09-actureax	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141219-twt09-actureax	8
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ba34e86a5afc38bf1ab10f7a20c1bce4	20141008-rnam03-brandiscommision	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20141008-rnam03-brandiscommision	9
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	9f008f4164a7857ef788c24d4ec91a36	20150212-eam01-kidsdetention	audio_auto	audio_auto/3_ee574969e572723d870fa773dc11dad3_20150212-eam01-kidsdetention	10
